id;x;y;timestamp
5429;116.320107;39.896336;1381652100
5432;116.454903;39.958309;1381629600
5432;116.461723;39.948586;1381629600
5433;116.461533;39.899548;1381630500
5433;116.457314;39.864998;1381630500
5435;116.400291;39.848785;1381632300
5435;116.311531;39.884052;1381632300
5439;116.379631;39.987522;1381644900
5439;116.461723;39.944843;1381644900
5442;116.493004;39.881321;1381650300
5442;116.449074;39.952827;1381650300
5443;116.494423;39.993813;1381653900
5443;116.531097;40.020477;1381653900
5445;116.47892;40.015182;1381661100
5445;116.467216;40.011864;1381661100
5447;116.46817;39.994122;1381662900
5447;116.471085;39.97731;1381662900
5448;116.473145;39.975895;1381663800
5448;116.46402;39.961235;1381663800
5450;116.376152;39.987186;1381668300
5450;116.374077;39.948921;1381668300
5451;116.380821;39.980179;1381671000
5451;116.380844;39.994133;1381671000
5457;116.513748;39.803585;1381632300
5457;116.347557;39.784004;1381632300
5462;116.447556;39.893841;1381653900
5462;116.499489;39.922989;1381653900
5463;116.499512;39.923141;1381656600
5463;116.546806;39.909077;1381656600
5469;116.298607;39.897198;1381603500
5469;116.264755;39.897167;1381603500
5475;116.433586;39.83223;1381593600
5475;116.461914;39.914051;1381593600
5476;116.46843;39.951607;1381594500
5476;116.523216;40.025196;1381594500
5482;116.425583;39.947281;1381622400
5482;116.461472;39.934357;1381622400
5486;116.387207;39.951378;1381629600
5486;116.394691;39.892452;1381629600
5488;116.374207;39.868202;1381635000
5488;116.371284;39.850761;1381635000
5490;116.33033;39.910969;1381638600
5490;116.347832;39.952473;1381638600
5495;116.382835;40.014278;1381621500
5495;116.352921;39.987061;1381621500
5498;116.380402;39.970364;1381635000
5498;116.379089;39.95372;1381635000
5509;116.467239;39.959522;1381599900
5509;116.416878;39.995762;1381599900
5510;116.502792;39.97187;1381662900
5510;116.489677;39.971264;1381662900
5520;116.296288;39.907429;1381642200
5520;116.356346;39.889412;1381642200
5530;116.416824;39.992073;1381602600
5530;116.380028;39.987381;1381602600
5536;116.443672;39.905182;1381626900
5536;116.439362;40.021244;1381626900
5539;116.371201;39.846046;1381643100
5539;116.41996;39.867119;1381643100
5542;116.405327;39.949093;1381655700
5542;116.355644;39.932446;1381655700
5546;116.50396;39.908184;1381665600
5546;116.490059;39.879055;1381665600
5552;116.357262;39.877621;1381641300
5552;116.342079;39.868279;1381641300
5558;116.310616;39.90591;1381593600
5558;116.412621;40.001431;1381593600
5560;116.351044;39.923611;1381598100
5560;116.332169;39.93618;1381598100
5565;116.352684;39.923622;1381642200
5565;116.324051;39.923573;1381642200
5569;116.281456;39.889591;1381659300
5569;116.303535;39.907276;1381659300
5571;116.30825;39.906128;1381662900
5571;116.202332;39.924736;1381662900
5574;116.228523;39.924343;1381640400
5574;116.283058;39.957165;1381640400
5585;116.44957;39.933929;1381601700
5585;116.342331;39.899193;1381601700
5588;116.319862;39.935612;1381629600
5588;116.199303;39.907562;1381629600
5590;116.295029;39.899616;1381637700
5590;116.384865;39.889153;1381637700
5592;116.403671;39.924057;1381640400
5592;116.431976;39.928055;1381640400
5600;116.388214;40.00206;1381656600
5600;116.415298;39.969036;1381656600
5618;116.274704;39.934681;1381629600
5618;116.28006;39.966228;1381629600
5619;116.295021;39.917221;1381630500
5619;116.310211;39.895168;1381630500
5622;116.342926;39.822742;1381597200
5622;116.364273;39.869946;1381597200
5624;116.333351;39.873013;1381598100
5624;116.320862;39.874783;1381598100
5626;116.313927;39.886341;1381601700
5626;116.327339;39.957035;1381601700
5628;116.328781;39.923397;1381603500
5628;116.317207;39.976059;1381603500
5633;116.353096;39.914219;1381623300
5633;116.339569;39.907139;1381623300
5634;116.348267;39.892624;1381624200
5634;116.361038;39.905399;1381624200
5637;116.362579;39.883324;1381628700
5637;116.346001;39.976524;1381628700
5644;116.30407;39.924202;1381653000
5644;116.310638;39.928078;1381653000
5645;116.319946;39.930683;1381653900
5645;116.411301;40.023239;1381653900
5655;116.223068;39.973106;1381671900
5655;116.199776;39.934906;1381671900
5656;116.271492;40.013165;1381626000
5656;116.326912;39.985573;1381626000
5660;116.254868;39.859756;1381628700
5660;116.294456;39.878391;1381628700
5661;116.319504;39.893074;1381631400
5661;116.489769;39.984791;1381631400
5668;116.409088;39.900646;1381656600
5668;116.461655;39.888149;1381656600
5669;116.463142;39.895203;1381660200
5669;116.512375;39.930904;1381660200
5675;116.498444;39.959484;1381621500
5675;116.446625;39.962582;1381621500
5686;116.264885;39.905693;1381594500
5686;116.259636;39.889545;1381594500
5690;116.426903;39.900681;1381616100
5690;116.304062;39.924232;1381616100
5693;116.345932;39.889416;1381624200
5693;116.258522;39.8895;1381624200
5694;116.283493;39.91032;1381626900
5694;116.288185;39.922047;1381626900
5699;116.346146;39.889439;1381635900
5699;116.358803;39.883499;1381635900
5704;116.273827;39.942787;1381661100
5704;116.247284;39.955311;1381661100
5710;116.393684;39.951462;1381650300
5710;116.379349;39.961296;1381650300
5713;116.286926;39.907528;1381658400
5713;116.253181;39.889637;1381658400
5722;116.488823;39.854485;1381653900
5722;116.50293;39.860798;1381653900
5724;116.519768;39.797523;1381656600
5724;116.4981;39.760983;1381656600
5726;116.512054;39.807281;1381659300
5726;116.547966;39.763748;1381659300
5738;116.381302;39.975067;1381649400
5738;116.377113;39.992222;1381649400
5741;116.371231;39.952759;1381653000
5741;116.444168;39.988594;1381653000
5744;116.397095;39.982494;1381661100
5744;116.37928;39.983994;1381661100
5745;116.353233;39.963478;1381664700
5745;116.323868;39.952446;1381664700
5750;116.329735;39.928154;1381627800
5750;116.321449;39.954285;1381627800
5752;116.350113;39.939857;1381634100
5752;116.412544;39.910721;1381634100
5755;116.407303;39.977669;1381644900
5755;116.386063;39.990551;1381644900
5757;116.407623;39.99564;1381647600
5757;116.414299;39.969337;1381647600
5759;116.375137;39.949013;1381651200
5759;116.412071;39.898186;1381651200
5772;116.267166;39.852276;1381634100
5772;116.274391;39.906635;1381634100
5774;116.199356;39.850578;1381656600
5774;116.419029;39.959175;1381656600
5776;116.421387;39.987957;1381662900
5776;116.409546;39.915615;1381662900
5779;116.396011;39.939384;1381671000
5779;116.450195;39.933685;1381671000
5782;116.29248;39.993935;1381624200
5782;116.321075;39.992317;1381624200
5788;116.386909;39.997318;1381636800
5788;116.37616;39.982174;1381636800
5791;116.318008;40.014633;1381640400
5791;116.334091;39.968609;1381640400
5793;116.309586;39.955311;1381671900
5793;116.417465;39.983276;1381671900
5797;116.356903;39.913811;1381630500
5797;116.372597;39.911335;1381630500
5801;116.361534;39.945309;1381635900
5801;116.532654;40.020996;1381635900
5808;116.448494;39.832291;1381641300
5808;116.411041;39.832417;1381641300
5810;116.40181;39.817524;1381642200
5810;116.395523;39.798244;1381642200
5818;116.356049;39.905453;1381626000
5818;116.382843;39.990578;1381626000
5827;116.305107;39.896755;1381642200
5827;116.298325;39.913006;1381642200
5831;116.370049;39.907227;1381657500
5831;116.351151;39.861534;1381657500
5832;116.317932;39.876072;1381662000
5832;116.295151;39.892799;1381662000
5842;116.296005;39.93457;1381625100
5842;116.249107;39.947392;1381625100
5845;116.290619;39.889469;1381628700
5845;116.295113;39.905113;1381628700
5850;116.377045;39.899818;1381636800
5850;116.411591;39.908718;1381636800
5855;116.283775;39.852108;1381645800
5855;116.31308;39.855686;1381645800
5867;116.258316;39.946735;1381669200
5867;116.277863;39.953209;1381669200
5870;116.315704;39.97599;1381595400
5870;116.311005;39.981087;1381595400
5878;116.455482;39.933846;1381608000
5878;116.498299;39.91016;1381608000
5881;116.461998;39.945427;1381614300
5881;116.462288;39.949451;1381614300
5889;116.206825;39.927624;1381652100
5889;116.283249;39.917969;1381652100
5891;116.357178;39.967861;1381593600
5891;116.33416;39.986378;1381593600
5892;116.401573;39.940849;1381595400
5892;116.442635;39.920414;1381595400
5895;116.365715;39.957947;1381600800
5895;116.42543;39.940998;1381600800
5901;116.547386;39.95068;1381626000
5901;116.546974;39.923397;1381626000
5906;116.5439;40.025101;1381653900
5906;116.333801;39.949898;1381653900
5907;116.340462;39.947842;1381655700
5907;116.372292;39.945744;1381655700
5926;116.4618;39.92017;1381653900
5926;116.40905;39.93161;1381653900
5939;116.414284;39.989929;1381626000
5939;116.417519;39.979801;1381626000
5941;116.407455;40.005466;1381628700
5941;116.403038;39.940834;1381628700
5944;116.351524;40.024548;1381635900
5944;116.376984;39.931915;1381635900
5946;116.339485;39.993042;1381640400
5946;116.290131;39.794209;1381640400
5949;116.401642;39.990032;1381655700
5949;116.425728;39.941772;1381655700
5951;116.441254;39.959728;1381666500
5951;116.424683;39.975586;1381666500
5959;116.364929;39.856457;1381632300
5959;116.44236;39.889446;1381632300
5978;116.358368;39.952061;1381596300
5978;116.409386;40.025284;1381596300
5984;116.434792;39.89772;1381620600
5984;116.450439;39.924786;1381620600
5986;116.364487;39.90942;1381623300
5986;116.48774;39.862228;1381623300
5988;116.386696;39.843319;1381628700
5988;116.386925;39.855602;1381628700
5989;116.388023;39.868492;1381632300
5989;116.392204;39.880787;1381632300
5991;116.415207;39.840248;1381637700
5991;116.456146;39.920959;1381637700
5997;116.407097;39.977238;1381647600
5997;116.399002;39.857136;1381647600
6012;116.418922;39.933659;1381842900
6012;116.423767;39.912827;1381842900
6019;116.344589;39.892414;1381802400
6019;116.347694;39.918446;1381802400
6031;116.323746;39.896912;1381820400
6031;116.364662;39.998585;1381820400
6033;116.355209;40.001045;1381825800
6033;116.40094;39.99419;1381825800
6042;116.321259;39.869591;1381791600
6042;116.293999;39.863529;1381791600
6043;116.299492;39.88467;1381797900
6043;116.30912;39.889496;1381797900
6046;116.355247;39.940948;1381810500
6046;116.353958;39.981918;1381810500
6059;116.264679;39.88958;1381842900
6059;116.264771;39.92189;1381842900
6079;116.42907;39.858231;1381821300
6079;116.401947;39.872883;1381821300
6082;116.544151;40.025188;1381833900
6082;116.44558;39.950111;1381833900
6090;116.4319;39.933689;1381800600
6090;116.462151;39.93504;1381800600
6093;116.392067;39.880795;1381806900
6093;116.396317;39.858746;1381806900
6094;116.319839;39.893211;1381810500
6094;116.305382;39.95356;1381810500
6099;116.433327;39.905064;1381826700
6099;116.47184;39.893318;1381826700
6102;116.456047;40.019131;1381840200
6102;116.267662;39.895065;1381840200
6116;116.271614;39.880932;1381809600
6116;116.301567;40.025059;1381809600
6121;116.454124;39.964676;1381801500
6121;116.407631;39.973827;1381801500
6122;116.413208;39.975437;1381804200
6122;116.354996;39.965084;1381804200
6129;116.418442;39.961136;1381830300
6129;116.414017;39.975613;1381830300
6139;116.233643;39.84996;1381811400
6139;116.270287;39.895489;1381811400
6140;116.279182;39.875095;1381812300
6140;116.255859;39.907085;1381812300
6142;116.531456;40.024788;1381819500
6142;116.525169;40.02491;1381819500
6150;116.464027;39.976433;1381846500
6150;116.533188;39.977859;1381846500
6154;116.198044;39.809265;1381813200
6154;116.276886;39.879837;1381813200
6155;116.278755;39.893089;1381814100
6155;116.277779;39.932327;1381814100
6160;116.400795;39.992859;1381828500
6160;116.464172;39.908188;1381828500
6168;116.479179;39.954861;1381795200
6168;116.489128;39.980328;1381795200
6171;116.463165;39.884216;1381806000
6171;116.476456;39.879971;1381806000
6172;116.484871;39.871281;1381806900
6172;116.527695;39.850925;1381806900
6183;116.321297;39.939068;1381835700
6183;116.339195;39.967422;1381835700
6184;116.367538;39.929779;1381839300
6184;116.429268;39.949585;1381839300
6190;116.501991;39.93581;1381804200
6190;116.403671;39.988544;1381804200
6207;116.347923;39.952343;1381831200
6207;116.34745;40.023239;1381831200
6219;116.350677;40.007725;1381818600
6219;116.323166;39.972771;1381818600
6229;116.353149;39.923641;1381807800
6229;116.370995;39.911777;1381807800
6233;116.317543;39.881786;1381827600
6233;116.282219;39.868507;1381827600
6236;116.290398;39.897312;1381832100
6236;116.272324;39.897015;1381832100
6238;116.335938;39.897461;1381833900
6238;116.302429;39.908749;1381833900
6251;116.333038;39.988079;1381819500
6251;116.379745;39.946583;1381819500
6254;116.387802;39.865433;1381766400
6254;116.402214;39.871067;1381766400
6256;116.317802;39.878155;1381792500
6256;116.311432;39.869976;1381792500
6261;116.424942;39.971027;1381803300
6261;116.441528;39.966217;1381803300
6262;116.447868;39.962044;1381806000
6262;116.473541;39.947395;1381806000
6265;116.364143;39.876205;1381816800
6265;116.357521;39.921261;1381816800
6269;116.355911;40.001236;1381824000
6269;116.279984;40.024132;1381824000
6272;116.354156;39.976116;1381831200
6272;116.376938;40.001823;1381831200
6276;116.352806;39.996372;1381840200
6276;116.543076;40.02475;1381840200
6283;116.482208;39.915443;1381768200
6283;116.50647;39.915771;1381768200
6288;116.435165;39.915401;1381794300
6288;116.352242;39.986195;1381794300
6294;116.373726;39.99625;1381818600
6294;116.365692;39.976955;1381818600
6295;116.371391;39.95536;1381820400
6295;116.249763;39.973156;1381820400
6296;116.257217;39.973232;1381823100
6296;116.314011;40.023163;1381823100
6297;116.34919;40.022182;1381826700
6297;116.404984;39.975338;1381826700
6303;116.400368;39.877766;1381844700
6303;116.424881;39.904732;1381844700
6304;116.425728;39.91581;1381846500
6304;116.304199;39.933464;1381846500
6313;116.387077;39.864323;1381806900
6313;116.413048;39.856937;1381806900
6314;116.462997;39.863586;1381810500
6314;116.48719;39.989449;1381810500
6317;116.364662;39.883286;1381824900
6317;116.398842;39.8815;1381824900
6318;116.394485;39.88628;1381828500
6318;116.457832;39.908314;1381828500
6331;116.327393;39.984013;1381807800
6331;116.355621;39.938721;1381807800
6336;116.43631;39.941231;1381818600
6336;116.485451;39.985699;1381818600
6337;116.507393;40.005466;1381819500
6337;116.533508;40.021351;1381819500
6342;116.356537;39.910225;1381835700
6342;116.321854;39.763302;1381835700
6344;116.359451;39.846737;1381839300
6344;116.421791;39.864769;1381839300
6353;116.249367;39.927139;1381801500
6353;116.37645;39.867569;1381801500
6359;116.256561;40.000046;1381819500
6359;116.394638;39.907295;1381819500
6361;116.302956;39.830807;1381825800
6361;116.27478;39.835484;1381825800
6368;116.348289;39.869831;1381766400
6368;116.431625;39.865845;1381766400
6370;116.333748;39.89711;1381788000
6370;116.370499;39.795063;1381788000
6371;116.370918;39.835079;1381789800
6371;116.242119;39.993172;1381789800
6374;116.429375;39.810524;1381806000
6374;116.429466;39.79916;1381806000
6376;116.445419;39.884289;1381808700
6376;116.453629;39.959648;1381808700
6396;116.369766;39.982265;1381844700
6396;116.302109;39.912933;1381844700
6397;116.328499;39.910992;1381846500
6397;116.393806;39.923252;1381846500
6406;116.46022;39.86713;1381824000
6406;116.432243;39.897457;1381824000
6410;116.19854;39.793011;1381802400
6410;116.436005;39.908264;1381802400
6411;116.431877;39.90501;1381806000
6411;116.44841;39.893539;1381806000
6416;116.427856;39.954323;1381801500
6416;116.383797;39.948975;1381801500
6420;116.238022;39.981453;1381803300
6420;116.217293;39.993637;1381803300
6426;116.374092;39.910973;1381822200
6426;116.353111;40.023888;1381822200
6430;116.410942;39.949108;1381834800
6430;116.444427;39.89106;1381834800
6432;116.380478;39.949341;1381837500
6432;116.370232;39.972153;1381837500
6439;116.477585;39.904789;1381806900
6439;116.490044;39.914646;1381806900
6441;116.461456;39.923206;1381811400
6441;116.455849;39.893787;1381811400
6445;116.437492;39.900074;1381825800
6445;116.443771;39.907104;1381825800
6446;116.44175;39.908421;1381826700
6446;116.414474;39.908302;1381826700
6450;116.226517;39.907417;1381847400
6450;116.313583;39.847816;1381847400
6456;116.439789;39.873772;1381783500
6456;116.463326;39.871204;1381783500
6465;116.411247;39.853863;1381844700
6465;116.446304;39.84848;1381844700
6469;116.35778;39.944241;1381790700
6469;116.420998;39.949402;1381790700
6471;116.38665;40.002781;1381797000
6471;116.341263;39.986629;1381797000
6474;116.369125;40.001328;1381819500
6474;116.379066;39.967613;1381819500
6476;116.340378;39.967621;1381824000
6476;116.30957;39.950645;1381824000
6488;116.461761;39.913044;1381771800
6488;116.457855;39.891579;1381771800
6493;116.267113;39.852837;1381805100
6493;116.29483;39.872478;1381805100
6511;116.322701;39.967045;1381804200
6511;116.347038;39.967449;1381804200
6514;116.324539;39.985844;1381806000
6514;116.281448;40.022388;1381806000
6519;116.298515;39.923786;1381815900
6519;116.309456;39.956524;1381815900
6530;116.373215;39.948921;1381835700
6530;116.224121;39.960201;1381835700
6539;116.489922;39.929043;1381803300
6539;116.470528;39.985104;1381803300
6540;116.481285;39.9711;1381805100
6540;116.417206;40.016247;1381805100
6542;116.489731;39.982079;1381809600
6542;116.461632;39.941406;1381809600
6546;116.492607;39.807281;1381817700
6546;116.513885;39.810219;1381817700
6548;116.529007;39.768108;1381818600
6548;116.507889;39.798004;1381818600
6555;116.452644;39.968788;1381823100
6555;116.424446;39.998035;1381823100
6563;116.412659;39.96883;1381789800
6563;116.498734;39.971844;1381789800
6564;116.511719;40.024166;1381796100
6564;116.456032;39.956516;1381796100
6565;116.455429;39.950558;1381797900
6565;116.425163;39.956165;1381797900
6570;116.447815;39.972763;1381814100
6570;116.352692;39.908512;1381814100
6573;116.335152;39.959343;1381821300
6573;116.324432;39.965485;1381821300
6581;116.335754;39.954643;1381840200
6581;116.358215;39.967667;1381840200
6582;116.382042;39.967754;1381841100
6582;116.375793;40.003571;1381841100
6585;116.404518;39.962254;1381843800
6585;116.420311;39.980152;1381843800
6587;116.287651;39.897083;1381847400
6587;116.214584;39.903301;1381847400
6588;116.275307;39.918659;1381849200
6588;116.34182;39.987984;1381849200
6591;116.305565;39.830856;1381796100
6591;116.288116;39.832752;1381796100
6610;116.301384;39.89146;1381785300
6610;116.394157;39.902847;1381785300
6614;116.380661;39.904236;1381788000
6614;116.352051;39.913998;1381788000
6616;116.283707;39.974144;1381794300
6616;116.292534;39.993156;1381794300
6622;116.314209;39.920883;1381807800
6622;116.278015;39.917683;1381807800
6623;116.291542;39.900204;1381808700
6623;116.288864;39.87302;1381808700
6629;116.272339;39.880756;1381830300
6629;116.316727;39.907169;1381830300
6638;116.359924;39.917023;1381849200
6638;116.360008;39.948193;1381849200
6640;116.198738;39.924625;1381785300
6640;116.541496;40.024158;1381785300
6642;116.325706;39.997932;1381810500
6642;116.410713;39.968807;1381810500
6643;116.27375;39.942982;1381815900
6643;116.286057;39.929333;1381815900
6644;116.387856;39.97718;1381805100
6644;116.361458;39.95705;1381805100
6645;116.359589;39.952538;1381806000
6645;116.354469;39.940533;1381806000
6652;116.491028;39.915485;1381817700
6652;116.367523;39.929241;1381817700
6655;116.426903;39.916405;1381830300
6655;116.432175;39.92437;1381830300
6675;116.255867;39.92942;1381797000
6675;116.272118;39.92881;1381797000
6696;116.386681;39.847942;1381845600
6696;116.401573;39.824135;1381845600
6701;116.467049;40.020256;1381850100
6701;116.417961;40.023403;1381850100
6704;116.294533;39.869095;1381800600
6704;116.268394;39.897053;1381800600
6710;116.31765;39.95314;1381812300
6710;116.320747;39.939365;1381812300
6716;116.455833;39.81097;1381823100
6716;116.374077;39.864483;1381823100
6718;116.421684;39.865986;1381826700
6718;116.424919;39.88419;1381826700
6721;116.31469;39.886391;1381799700
6721;116.443962;39.886219;1381799700
6722;116.435501;39.897839;1381804200
6722;116.434311;39.931438;1381804200
6731;116.384254;39.953579;1381835700
6731;116.322151;39.889523;1381835700
6736;116.401154;39.940838;1381851000
6736;116.382355;39.933125;1381851000
6737;116.507484;40.023548;1381791600
6737;116.461143;39.921837;1381791600
6738;116.462074;39.935886;1381794300
6738;116.344147;39.925766;1381794300
6751;116.374001;39.889118;1381825800
6751;116.37458;39.889606;1381825800
6764;116.282745;39.874599;1381787100
6764;116.303619;39.881317;1381787100
6767;116.373154;39.929893;1381792500
6767;116.384674;39.891884;1381792500
6771;116.396431;39.931938;1381808700
6771;116.355507;39.958015;1381808700
6773;116.303551;39.956219;1381813200
6773;116.352966;39.897915;1381813200
6774;116.371597;39.899628;1381815900
6774;116.364082;39.909412;1381815900
6776;116.382004;39.901936;1381818600
6776;116.37072;39.981998;1381818600
6783;116.198418;39.931053;1381797000
6783;116.226791;39.992626;1381797000
6796;116.400993;39.988064;1381838400
6796;116.444717;39.9645;1381838400
6799;116.440399;39.858765;1381766400
6799;116.470337;39.908276;1381766400
6801;116.499397;39.764164;1381794300
6801;116.427277;39.871395;1381794300
6807;116.417938;39.912899;1381806000
6807;116.34259;39.849274;1381806000
6809;116.511467;39.760136;1381816800
6809;116.498772;39.791977;1381816800
6811;116.543556;39.763725;1381838400
6811;116.508553;39.825741;1381838400
6816;116.31459;39.886395;1381806000
6816;116.389175;39.933243;1381806000
6819;116.316566;39.97802;1381819500
6819;116.30999;39.96331;1381819500
6823;116.285881;39.957172;1381829400
6823;116.320526;39.966557;1381829400
6833;116.387802;39.900257;1381844700
6833;116.367737;39.877087;1381844700
6837;116.296707;39.907795;1381798800
6837;116.316315;39.939709;1381798800
6838;116.321182;39.932323;1381799700
6838;116.363289;39.912323;1381799700
6852;116.346146;39.889492;1381845600
6852;116.338898;39.913975;1381845600
6855;116.310486;39.922138;1381766400
6855;116.292847;39.936958;1381766400
6859;116.54335;40.024971;1381806000
6859;116.443573;39.92244;1381806000
6873;116.199768;39.924679;1381825800
6873;116.408737;39.959187;1381825800
6881;116.357468;39.89917;1381803300
6881;116.252808;39.880478;1381803300
6882;116.257446;39.872116;1381804200
6882;116.262367;39.852264;1381804200
6893;116.307304;39.98254;1381840200
6893;116.29847;40.021893;1381840200
6894;116.315887;39.990108;1381842900
6894;116.540764;40.023888;1381842900
6898;116.413277;39.988846;1381775400
6898;116.380066;39.987778;1381775400
6901;116.513885;40.011417;1381793400
6901;116.543892;40.025013;1381793400
6905;116.453171;39.927025;1381807800
6905;116.430038;39.900776;1381807800
6910;116.36364;39.90712;1381823100
6910;116.463692;39.908409;1381823100
6917;116.468575;39.944275;1381842000
6917;116.374435;40.02417;1381842000
6924;116.322929;39.896561;1381809600
6924;116.384323;39.924942;1381809600
6938;116.314819;39.886829;1381846500
6938;116.198608;39.809788;1381846500
6941;116.308861;39.90844;1381811400
6941;116.438248;39.85881;1381811400
6943;116.343819;39.935402;1381815900
6943;116.42392;39.908535;1381815900
6949;116.321014;39.890228;1381832100
6949;116.291489;39.942307;1381832100
6953;116.340073;39.932476;1381839300
6953;116.28743;39.900246;1381839300
6960;116.307846;39.906586;1381851900
6960;116.318863;39.939144;1381851900
6966;116.458664;39.914505;1381776300
6966;116.461815;39.948261;1381776300
6968;116.330177;39.967484;1381778100
6968;116.321327;39.966373;1381778100
6970;116.309883;39.94175;1381779900
6970;116.29908;39.961052;1381779900
6971;116.23954;39.979027;1381783500
6971;116.377922;39.899956;1381783500
6972;116.304832;39.968449;1381789800
6972;116.275093;39.964664;1381789800
6979;116.21624;39.907375;1381802400
6979;116.308472;39.982605;1381802400
6980;116.252831;39.91539;1381808700
6980;116.285728;39.840939;1381808700
6981;116.267128;39.85273;1381810500
6981;116.290329;39.886848;1381810500
6982;116.281311;39.889568;1381811400
6982;116.274361;39.905491;1381811400
6988;116.442451;39.923832;1381773600
6988;116.461838;39.948975;1381773600
6989;116.461861;39.95113;1381773600
6989;116.466499;39.959583;1381773600
6990;116.45507;39.92474;1381776300
6990;116.489922;39.90202;1381776300
6992;116.503258;39.965496;1381793400
6992;116.542221;40.024445;1381793400
6996;116.468102;39.985332;1381802400
6996;116.380043;39.994091;1381802400
7005;116.319778;39.893261;1381917600
7005;116.279579;39.951954;1381917600
7006;116.30484;39.943935;1381919400
7006;116.319839;39.928471;1381919400
7009;116.357407;39.919315;1381923000
7009;116.418076;39.90667;1381923000
7010;116.418358;39.901344;1381924800
7010;116.438461;39.876976;1381924800
7011;116.417809;39.909958;1381927500
7011;116.367302;39.885681;1381927500
7016;116.283791;39.912861;1381933800
7016;116.285385;39.990498;1381933800
7022;116.288704;39.966927;1381887000
7022;116.263817;39.971859;1381887000
7031;116.274902;39.927486;1381901400
7031;116.293999;39.862694;1381901400
7041;116.274635;39.907722;1381915800
7041;116.254776;39.907444;1381915800
7043;116.263741;39.897133;1381917600
7043;116.207367;39.924896;1381917600
7052;116.414726;40.024418;1381909500
7052;116.404732;40.006584;1381909500
7056;116.361824;39.923801;1381922100
7056;116.28566;39.90036;1381922100
7057;116.264679;39.904087;1381923900
7057;116.296707;39.969208;1381923900
7059;116.461243;39.921913;1381931100
7059;116.457878;39.909145;1381931100
7064;116.366875;39.869617;1381880700
7064;116.41713;39.865395;1381880700
7069;116.374496;39.880432;1381886100
7069;116.384392;39.898289;1381886100
7079;116.313065;39.831127;1381900500
7079;116.238419;39.871033;1381900500
7081;116.36438;39.869427;1381860000
7081;116.353653;39.984791;1381860000
7082;116.351051;40.023014;1381886100
7082;116.377495;39.954483;1381886100
7083;116.337463;39.993126;1381928400
7083;116.316948;40.017521;1381928400
7084;116.416702;39.937901;1381937400
7084;116.282234;39.85976;1381937400
7096;116.355995;39.936157;1381887900
7096;116.444672;39.988327;1381887900
7099;116.329155;39.992603;1381897800
7099;116.3526;40.001945;1381897800
7106;116.451889;39.905697;1381853700
7106;116.435928;39.964222;1381853700
7114;116.464905;39.871376;1381892400
7114;116.490067;39.87627;1381892400
7119;116.283463;39.846725;1381925700
7119;116.312859;39.836311;1381925700
7122;116.457527;39.908592;1381931100
7122;116.412582;39.908192;1381931100
7123;116.392258;39.90749;1381932000
7123;116.364258;39.907349;1381932000
7124;116.329094;39.897564;1381932900
7124;116.353691;39.910152;1381932900
7128;116.284668;39.974869;1381886100
7128;116.520203;40.016304;1381886100
7133;116.400467;39.854649;1381905000
7133;116.332542;39.877232;1381905000
7137;116.321686;39.965588;1381902300
7137;116.325798;39.934414;1381902300
7147;116.429726;39.803989;1381876200
7147;116.508194;39.805515;1381876200
7151;116.260681;39.769745;1381887900
7151;116.213997;39.76104;1381887900
7154;116.272148;39.84639;1381903200
7154;116.262352;39.852253;1381903200
7156;116.409592;39.988724;1381908600
7156;116.371918;39.949062;1381908600
7158;116.441483;40.022835;1381914900
7158;116.461456;39.947273;1381914900
7162;116.462128;39.913803;1381933800
7162;116.477829;39.978794;1381933800
7165;116.288704;39.923012;1381914000
7165;116.198273;39.924736;1381914000
7166;116.202728;39.924641;1381916700
7166;116.206673;39.918186;1381916700
7179;116.462975;39.884346;1381898700
7179;116.499916;39.86451;1381898700
7183;116.382278;39.948849;1381908600
7183;116.461014;39.941235;1381908600
7184;116.487427;39.957962;1381911300
7184;116.488808;39.973156;1381911300
7186;116.472832;39.923203;1381916700
7186;116.450493;39.932644;1381916700
7190;116.384689;39.888077;1381923000
7190;116.448662;39.859097;1381923000
7193;116.457825;39.913963;1381905900
7193;116.440765;39.924591;1381905900
7196;116.200241;39.945854;1381877100
7196;116.239456;39.910179;1381877100
7206;116.274788;39.924313;1381899600
7206;116.200325;39.944519;1381899600
7208;116.297333;39.830875;1381881600
7208;116.458511;39.83353;1381881600
7214;116.417961;39.913422;1381893300
7214;116.375229;39.839279;1381893300
7218;116.326363;39.887608;1381901400
7218;116.290001;39.924347;1381901400
7226;116.346817;39.923019;1381910400
7226;116.380051;39.962624;1381910400
7227;116.373993;39.968227;1381911300
7227;116.352608;40.024601;1381911300
7230;116.410049;39.857422;1381923000
7230;116.42762;39.893692;1381923000
7239;116.323051;39.96994;1381885200
7239;116.379486;39.984783;1381885200
7243;116.247353;39.86747;1381886100
7243;116.246864;39.85268;1381886100
7253;116.36705;39.932526;1381905000
7253;116.415207;40.006516;1381905000
7263;116.294991;39.87611;1381936500
7263;116.265938;39.864811;1381936500
7266;116.375725;39.967899;1381875300
7266;116.356491;39.916904;1381875300
7269;116.375595;39.922531;1381884300
7269;116.419685;39.924324;1381884300
7274;116.34584;39.976265;1381895100
7274;116.35656;39.939964;1381895100
7287;116.478104;39.921352;1381932900
7287;116.496964;39.915562;1381932900
7291;116.546791;39.909409;1381882500
7291;116.461739;39.894798;1381882500
7295;116.405716;39.99881;1381894200
7295;116.32917;39.967018;1381894200
